AKPAR,ValidationType,AddressLine1,AddressLine2,StreetNumberFrom,StreetNumberTo,City,State,ZipCode
195437,E,306 WOODRIDGE DR,,,,BELMONT,NC,28012
195438,E,310 WOODRIDGE DR,,,,BELMONT,NC,28012
195439,E,311 WOODRIDGE DR,,,,BELMONT,NC,28012
195440,E,307 WOODRIDGE DR,,,,BELMONT,NC,28012
195441,E,303 WOODRIDGE DR,,,,BELMONT,NC,28012
195442,E,223 WOODRIDGE DR,,,,BELMONT,NC,28012
195443,E,219 WOODRIDGE DR,,,,BELMONT,NC,28012
195444,E,215 WOODRIDGE DR,,,,BELMONT,NC,28012
195445,E,211 WOODRIDGE DR,,,,BELMONT,NC,28012
195446,E,207 WOODRIDGE DR,,,,BELMONT,NC,28012
195447,E,203 WOODRIDGE DR,,,,BELMONT,NC,28012
195448,E,337 RIDGEWAY DR,,,,BELMONT,NC,28012
195449,E,335 RIDGEWAY DR,,,,BELMONT,NC,28012
195451,E,202 WOODRIDGE DR,,,,BELMONT,NC,28012
195454,E,350 EASTWOOD DR,,,,BELMONT,NC,28012
195456,E,1310 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195457,E,1308 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195458,E,1306 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195459,E,1304 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195460,E,1302 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195461,E,1300 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195463,E,103 TIMBERLANE DR,,,,BELMONT,NC,28012
195464,E,105 TIMBERLANE DR,,,,BELMONT,NC,28012
195465,E,201 TIMBERLANE DR,,,,BELMONT,NC,28012
195466,E,203 TIMBERLANE DR,,,,BELMONT,NC,28012
195467,E,205 TIMBERLANE DR,,,,BELMONT,NC,28012
195468,E,207 TIMBERLANE DR,,,,BELMONT,NC,28012
195469,E,208 TIMBERLANE DR,,,,BELMONT,NC,28012
195470,E,204 TIMBERLANE DR,,,,BELMONT,NC,28012
195471,E,202 TIMBERLANE DR,,,,BELMONT,NC,28012
195472,E,102 SOUTH FORK LN,,,,BELMONT,NC,28012
195473,E,102 TIMBERLANE DR,,,,BELMONT,NC,28012
195474,E,104 SOUTH FORK LN,,,,BELMONT,NC,28012
195475,E,106 SOUTH FORK LN,,,,BELMONT,NC,28012
195476,E,108 SOUTH FORK LN,,,,BELMONT,NC,28012
195477,E,110 SOUTH FORK LN,,,,BELMONT,NC,28012
195478,E,202 SOUTH FORK LN,,,,BELMONT,NC,28012
195479,E,204 SOUTH FORK LN,,,,BELMONT,NC,28012
195480,E,206 SOUTH FORK LN,,,,BELMONT,NC,28012
195481,E,208 SOUTH FORK LN,,,,BELMONT,NC,28012
195482,E,210 SOUTH FORK LN,,,,BELMONT,NC,28012
195483,E,212 SOUTH FORK LN,,,,BELMONT,NC,28012
195484,E,301 SOUTH FORK LN,,,,BELMONT,NC,28012
195485,E,217 SOUTH FORK LN,,,,BELMONT,NC,28012
195486,E,213 SOUTH FORK LN,,,,BELMONT,NC,28012
195487,E,209 SOUTH FORK LN,,,,BELMONT,NC,28012
195488,E,205 SOUTH FORK LN,,,,BELMONT,NC,28012
195489,E,201 SOUTH FORK LN,,,,BELMONT,NC,28012
195490,E,1700 CHESTERFIELD DR,,,,BELMONT,NC,28012
195491,E,105 SOUTH FORK LN,,,,BELMONT,NC,28012
195492,E,303 SOUTH FORK LN,,,,BELMONT,NC,28012
195493,E,1704 CHESTERFIELD DR,,,,BELMONT,NC,28012
195494,E,1800 CHESTERFIELD DR,,,,BELMONT,NC,28012
195495,E,1708 CHESTERFIELD DR,,,,BELMONT,NC,28012
195496,E,1712 CHESTERFIELD DR,,,,BELMONT,NC,28012
195497,E,1716 CHESTERFIELD DR,,,,BELMONT,NC,28012
195498,E,1720 CHESTERFIELD DR,,,,BELMONT,NC,28012
195499,E,1806 CHESTERFIELD DR,,,,BELMONT,NC,28012
195500,E,1812 CHESTERFIELD DR,,,,BELMONT,NC,28012
195501,E,1818 CHESTERFIELD DR,,,,BELMONT,NC,28012
195502,E,1900 CHESTERFIELD DR,,,,BELMONT,NC,28012
195503,E,1908 CHESTERFIELD DR,,,,BELMONT,NC,28012
195504,E,1916 CHESTERFIELD DR,,,,BELMONT,NC,28012
195505,E,1924 CHESTERFIELD DR,,,,BELMONT,NC,28012
195506,E,2300 CIMARRON BLVD,,,,BELMONT,NC,28012
195507,E,228 TIMBERLANE DR,,,,BELMONT,NC,28012
195508,E,226 TIMBERLANE DR,,,,BELMONT,NC,28012
195509,E,224 TIMBERLANE DR,,,,BELMONT,NC,28012
195510,E,222 TIMBERLANE DR,,,,BELMONT,NC,28012
195511,E,220 TIMBERLANE DR,,,,BELMONT,NC,28012
195513,E,216 TIMBERLANE DR,,,,BELMONT,NC,28012
195514,E,214 TIMBERLANE DR,,,,BELMONT,NC,28012
195515,E,212 TIMBERLANE DR,,,,BELMONT,NC,28012
195516,E,210 TIMBERLANE DR,,,,BELMONT,NC,28012
195517,E,209 TIMBERLANE DR,,,,BELMONT,NC,28012
195518,E,211 TIMBERLANE DR,,,,BELMONT,NC,28012
195519,E,213 TIMBERLANE DR,,,,BELMONT,NC,28012
195520,E,215 TIMBERLANE DR,,,,BELMONT,NC,28012
195521,E,217 TIMBERLANE DR,,,,BELMONT,NC,28012
195522,E,219 TIMBERLANE DR,,,,BELMONT,NC,28012
195523,E,221 TIMBERLANE DR,,,,BELMONT,NC,28012
195524,E,223 TIMBERLANE DR,,,,BELMONT,NC,28012
195525,E,225 TIMBERLANE DR,,,,BELMONT,NC,28012
195526,E,2202 CIMARRON BLVD,,,,BELMONT,NC,28012
195527,E,218 TIMBERLANE DR,,,,BELMONT,NC,28012
195528,E,1312 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195529,E,1314 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195530,E,1316 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195531,E,1318 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195532,E,1320 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195533,E,1322 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195534,E,1324 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195535,E,1326 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195536,E,1328 ARMSTRONG FORD RD,,,,BELMONT,NC,28012
195537,E,2200 U CIMARRON BLVD,,,,BELMONT,NC,28012
195538,E,2201 CIMARRON BLVD,,,,BELMONT,NC,28012
195539,E,2203 CIMARRON BLVD,,,,BELMONT,NC,28012
195540,E,2205 CIMARRON BLVD,,,,BELMONT,NC,28012
195541,E,2301 CIMARRON BLVD,,,,BELMONT,NC,28012
195542,E,2303 CIMARRON BLVD,,,,BELMONT,NC,28012
195543,E,2305 CIMARRON BLVD,,,,BELMONT,NC,28012
195544,E,2307 CIMARRON BLVD,,,,BELMONT,NC,28012
195545,E,2501 SHAGGY BARK CT,,,,BELMONT,NC,28012
195546,E,2503 SHAGGY BARK CT,,,,BELMONT,NC,28012
195547,E,2509 SHAGGY BARK CT,,,,BELMONT,NC,28012
195548,E,2515 SHAGGY BARK CT,,,,BELMONT,NC,28012
195549,E,2523 SHAGGY BARK CT,,,,BELMONT,NC,28012
195550,E,2529 SHAGGY BARK CT,,,,BELMONT,NC,28012
195551,E,2535 SHAGGY BARK CT,,,,BELMONT,NC,28012
195552,E,2541 SHAGGY BARK CT,,,,BELMONT,NC,28012
195553,E,2547 SHAGGY BARK CT,,,,BELMONT,NC,28012
195555,E,2559 SHAGGY BARK CT,,,,BELMONT,NC,28012
195556,E,2565 SHAGGY BARK CT,,,,BELMONT,NC,28012
195559,E,2566 SHAGGY BARK CT,,,,BELMONT,NC,28012
195560,E,2560 SHAGGY BARK CT,,,,BELMONT,NC,28012
195561,E,2554 SHAGGY BARK CT,,,,BELMONT,NC,28012
195562,E,2548 SHAGGY BARK CT,,,,BELMONT,NC,28012
195563,E,2542 SHAGGY BARK CT,,,,BELMONT,NC,28012
195564,E,2536 SHAGGY BARK CT,,,,BELMONT,NC,28012
195565,E,2530 SHAGGY BARK CT,,,,BELMONT,NC,28012
195566,E,2524 SHAGGY BARK CT,,,,BELMONT,NC,28012
195567,E,2516 SHAGGY BARK CT,,,,BELMONT,NC,28012
195568,E,2508 SHAGGY BARK CT,,,,BELMONT,NC,28012
195569,E,2403 CIMARRON BLVD,,,,BELMONT,NC,28012
195570,E,2405 CIMARRON BLVD,,,,BELMONT,NC,28012
195571,E,2407 CIMARRON BLVD,,,,BELMONT,NC,28012
195572,E,2711 GREENMONT CIR,,,,BELMONT,NC,28012
195573,E,2404 CIMARRON BLVD,,,,BELMONT,NC,28012
195574,E,2402 CIMARRON BLVD,,,,BELMONT,NC,28012
195575,E,1925 CHESTERFIELD DR,,,,BELMONT,NC,28012
195576,E,1917 CHESTERFIELD DR,,,,BELMONT,NC,28012
195577,E,1911 CHESTERFIELD DR,,,,BELMONT,NC,28012
195578,E,2111 FERNCLIFF LN,,,,BELMONT,NC,28012
195579,E,2121 FERNCLIFF LN,,,,BELMONT,NC,28012
195580,E,2701 GREENMONT CIR,,,,BELMONT,NC,28012
195581,E,2705 GREENMONT CIR,,,,BELMONT,NC,28012
195582,E,2140 FERNCLIFF LN,,,,BELMONT,NC,28012
195583,E,2130 FERNCLIFF LN,,,,BELMONT,NC,28012
195584,E,2120 FERNCLIFF LN,,,,BELMONT,NC,28012
195585,E,2110 FERNCLIFF LN,,,,BELMONT,NC,28012
195586,E,1819 CHESTERFIELD DR,,,,BELMONT,NC,28012
195587,E,1813 CHESTERFIELD DR,,,,BELMONT,NC,28012
195588,E,1807 CHESTERFIELD DR,,,,BELMONT,NC,28012
195589,E,1801 CHESTERFIELD DR,,,,BELMONT,NC,28012
195590,E,2005 SILVERTIP CT,,,,BELMONT,NC,28012
195591,E,2009 SILVERTIP CT,,,,BELMONT,NC,28012
195592,E,2013 SILVERTIP CT,,,,BELMONT,NC,28012
195593,E,2017 SILVERTIP CT,,,,BELMONT,NC,28012
195594,E,2016 SILVERTIP CT,,,,BELMONT,NC,28012
195595,E,2012 SILVERTIP CT,,,,BELMONT,NC,28012
195596,E,2008 SILVERTIP CT,,,,BELMONT,NC,28012
195597,E,2004 SILVERTIP CT,,,,BELMONT,NC,28012
195598,E,1717 CHESTERFIELD DR,,,,BELMONT,NC,28012
195599,E,1713 CHESTERFIELD DR,,,,BELMONT,NC,28012
195600,E,1709 CHESTERFIELD DR,,,,BELMONT,NC,28012
195601,E,3418 SHADY COVE CT,,,,BELMONT,NC,28012
195602,E,3412 SHADY COVE CT,,,,BELMONT,NC,28012
195603,E,3424 SHADY COVE CT,,,,BELMONT,NC,28012
195604,E,3436 SHADY COVE CT,,,,BELMONT,NC,28012
195605,E,3448 SHADY COVE CT,,,,BELMONT,NC,28012
195606,E,3460 SHADY COVE CT,,,,BELMONT,NC,28012
195607,E,3472 SHADY COVE CT,,,,BELMONT,NC,28012
195608,E,3484 SHADY COVE CT,,,,BELMONT,NC,28012
195609,E,3496 SHADY COVE CT,,,,BELMONT,NC,28012
195610,E,3495 SHADY COVE CT,,,,BELMONT,NC,28012
195611,E,3483 SHADY COVE CT,,,,BELMONT,NC,28012
195612,E,3471 SHADY COVE CT,,,,BELMONT,NC,28012
195613,E,3459 SHADY COVE CT,,,,BELMONT,NC,28012
195614,E,3447 SHADY COVE CT,,,,BELMONT,NC,28012
195615,E,3435 SHADY COVE CT,,,,BELMONT,NC,28012
195616,E,3423 SHADY COVE CT,,,,BELMONT,NC,28012
195617,E,3411 SHADY COVE CT,,,,BELMONT,NC,28012
195618,E,2700 GREENMONT CIR,,,,BELMONT,NC,28012
195619,E,2706 GREENMONT CIR,,,,BELMONT,NC,28012
195620,E,2712 GREENMONT CIR,,,,BELMONT,NC,28012
195621,E,3304 HAWTHORNE LN,,,,BELMONT,NC,28012
195622,E,3308 HAWTHORNE LN,,,,BELMONT,NC,28012
195623,E,3312 HAWTHORNE LN,,,,BELMONT,NC,28012
195624,E,3316 HAWTHORNE LN,,,,BELMONT,NC,28012
195625,E,3320 HAWTHORNE LN,,,,BELMONT,NC,28012
195626,E,3324 HAWTHORNE LN,,,,BELMONT,NC,28012
195627,E,3328 HAWTHORNE LN,,,,BELMONT,NC,28012
195628,E,3332 HAWTHORNE LN,,,,BELMONT,NC,28012
195629,E,3336 HAWTHORNE LN,,,,BELMONT,NC,28012
195630,E,3340 HAWTHORNE LN,,,,BELMONT,NC,28012
195631,E,3341 HAWTHORNE LN,,,,BELMONT,NC,28012
195632,E,3337 HAWTHORNE LN,,,,BELMONT,NC,28012
195635,E,3325 HAWTHORNE LN,,,,BELMONT,NC,28012
195637,E,3317 HAWTHORNE LN,,,,BELMONT,NC,28012
195638,E,3313 HAWTHORNE LN,,,,BELMONT,NC,28012
195639,E,3309 HAWTHORNE LN,,,,BELMONT,NC,28012
195640,E,3305 HAWTHORNE LN,,,,BELMONT,NC,28012
195641,E,3301 HAWTHORNE LN,,,,BELMONT,NC,28012
195642,E,3200 GRANGE CT,,,,BELMONT,NC,28012
195643,E,3202 GRANGE CT,,,,BELMONT,NC,28012
195644,E,3204 GRANGE CT,,,,BELMONT,NC,28012
195645,E,3206 GRANGE CT,,,,BELMONT,NC,28012
195648,E,3210 GRANGE CT,,,,BELMONT,NC,28012
195649,E,3214 GRANGE CT,,,,BELMONT,NC,28012
195650,E,3216 GRANGE CT,,,,BELMONT,NC,28012
195651,E,3218 GRANGE CT,,,,BELMONT,NC,28012
195652,E,3220 GRANGE CT,,,,BELMONT,NC,28012
195653,E,3222 GRANGE CT,,,,BELMONT,NC,28012
195654,E,3224 GRANGE CT,,,,BELMONT,NC,28012
195655,E,3226 GRANGE CT,,,,BELMONT,NC,28012
195656,E,3228 GRANGE CT,,,,BELMONT,NC,28012
195657,E,3230 GRANGE CT,,,,BELMONT,NC,28012
195658,E,3232 GRANGE CT,,,,BELMONT,NC,28012
195661,E,3227 GRANGE CT,,,,BELMONT,NC,28012
195662,E,3225 GRANGE CT,,,,BELMONT,NC,28012
195663,E,3223 GRANGE CT,,,,BELMONT,NC,28012
195664,E,3221 GRANGE CT,,,,BELMONT,NC,28012
195665,E,3219 GRANGE CT,,,,BELMONT,NC,28012
195666,E,3217 GRANGE CT,,,,BELMONT,NC,28012
195667,E,3215 GRANGE CT,,,,BELMONT,NC,28012
195668,E,3213 GRANGE CT,,,,BELMONT,NC,28012
195669,E,3211 GRANGE CT,,,,BELMONT,NC,28012
195670,E,3209 GRANGE CT,,,,BELMONT,NC,28012
195671,E,3207 GRANGE CT,,,,BELMONT,NC,28012
195672,E,3201 GRANGE CT,,,,BELMONT,NC,28012
195673,E,3100 GREYSTOKE CT,,,,BELMONT,NC,28012
195674,E,3110 GREYSTOKE CT,,,,BELMONT,NC,28012
195675,E,3120 GREYSTOKE CT,,,,BELMONT,NC,28012
195676,E,3130 GREYSTOKE CT,,,,BELMONT,NC,28012
195677,E,3140 GREYSTOKE CT,,,,BELMONT,NC,28012
195678,E,3150 GREYSTOKE CT,,,,BELMONT,NC,28012
195679,E,3160 GREYSTOKE CT,,,,BELMONT,NC,28012
195680,E,3170 GREYSTOKE CT,,,,BELMONT,NC,28012
195681,E,3180 GREYSTOKE CT,,,,BELMONT,NC,28012
195682,E,3191 GREYSTOKE CT,,,,BELMONT,NC,28012
195683,E,3189 GREYSTOKE CT,,,,BELMONT,NC,28012
195684,E,3179 GREYSTOKE CT,,,,BELMONT,NC,28012
195685,E,3169 GREYSTOKE CT,,,,BELMONT,NC,28012
195686,E,3159 GREYSTOKE CT,,,,BELMONT,NC,28012
195687,E,3149 GREYSTOKE CT,,,,BELMONT,NC,28012
195688,E,3139 GREYSTOKE CT,,,,BELMONT,NC,28012
195689,E,3129 GREYSTOKE CT,,,,BELMONT,NC,28012
195690,E,3119 GREYSTOKE CT,,,,BELMONT,NC,28012
195691,E,3109 GREYSTOKE CT,,,,BELMONT,NC,28012
195692,E,3105 GREYSTOKE CT,,,,BELMONT,NC,28012
195693,E,3101 GREYSTOKE CT,,,,BELMONT,NC,28012
195694,E,3005 GREENMONT CIR,,,,BELMONT,NC,28012
195695,E,3003 GREENMONT CIR,,,,BELMONT,NC,28012
195696,E,3001 GREENMONT CIR,,,,BELMONT,NC,28012
195697,E,2919 GREENMONT CIR,,,,BELMONT,NC,28012
195698,E,2913 GREENMONT CIR,,,,BELMONT,NC,28012
195699,E,2907 GREENMONT CIR,,,,BELMONT,NC,28012
195700,E,2901 GREENMONT CIR,,,,BELMONT,NC,28012
195701,E,2811 GREENMONT CIR,,,,BELMONT,NC,28012
195702,E,1705 CHESTERFIELD DR,,,,BELMONT,NC,28012
195703,E,2553 SHAGGY BARK CT,,,,BELMONT,NC,28012
195704,E,3007 GREENMONT CIR,,,,BELMONT,NC,28012
195705,E,3009 GREENMONT CIR,,,,BELMONT,NC,28012
195706,E,3011 GREENMONT CIR,,,,BELMONT,NC,28012
195707,E,3013 GREENMONT CIR,,,,BELMONT,NC,28012
195708,E,3015 GREENMONT CIR,,,,BELMONT,NC,28012
195709,E,3017 GREENMONT CIR,,,,BELMONT,NC,28012
195710,E,3019 GREENMONT CIR,,,,BELMONT,NC,28012
195711,E,3021 GREENMONT CIR,,,,BELMONT,NC,28012
195712,E,3023 GREENMONT CIR,,,,BELMONT,NC,28012
195713,E,3025 GREENMONT CIR,,,,BELMONT,NC,28012
195714,E,3027 GREENMONT CIR,,,,BELMONT,NC,28012
195715,E,3029 GREENMONT CIR,,,,BELMONT,NC,28012
195716,E,3031 GREENMONT CIR,,,,BELMONT,NC,28012
195717,E,3033 GREENMONT CIR,,,,BELMONT,NC,28012
195718,E,3035 GREENMONT CIR,,,,BELMONT,NC,28012
195719,E,3037 GREENMONT CIR,,,,BELMONT,NC,28012
195720,E,3039 GREENMONT CIR,,,,BELMONT,NC,28012
195721,E,3041 GREENMONT CIR,,,,BELMONT,NC,28012
195722,E,3043 GREENMONT CIR,,,,BELMONT,NC,28012
195723,E,3045 GREENMONT CIR,,,,BELMONT,NC,28012
195724,E,3044 GREENMONT CIR,,,,BELMONT,NC,28012
195725,E,3042 GREENMONT CIR,,,,BELMONT,NC,28012
195726,E,3040 GREENMONT CIR,,,,BELMONT,NC,28012
195727,E,3038 GREENMONT CIR,,,,BELMONT,NC,28012
195728,E,3036 GREENMONT CIR,,,,BELMONT,NC,28012
195729,E,3034 GREENMONT CIR,,,,BELMONT,NC,28012
195730,E,3032 GREENMONT CIR,,,,BELMONT,NC,28012
195731,E,3030 GREENMONT CIR,,,,BELMONT,NC,28012
195732,E,3028 GREENMONT CIR,,,,BELMONT,NC,28012
195733,E,3026 GREENMONT CIR,,,,BELMONT,NC,28012
195734,E,3024 GREENMONT CIR,,,,BELMONT,NC,28012
195735,E,3022 GREENMONT CIR,,,,BELMONT,NC,28012
195736,E,3020 GREENMONT CIR,,,,BELMONT,NC,28012
195741,E,142 EIGHTH AVE,,,,CRAMERTON,NC,28032
195743,E,119 B CENTER ST,,,,CRAMERTON,NC,28032
195744,E,117 CENTER ST,,,,CRAMERTON,NC,28032
195745,E,115 CENTER ST,,,,CRAMERTON,NC,28032
195746,E,113 CENTER ST,,,,CRAMERTON,NC,28032
195747,E,111 CENTER ST,,,,CRAMERTON,NC,28032
195748,E,109 CENTER ST,,,,CRAMERTON,NC,28032
195749,E,5 MAIN ST,,,,CRAMERTON,NC,28032
195754,E,155 N MAIN ST,,,,CRAMERTON,NC,28032
195755,E,136 EIGHTH AVE,,,,CRAMERTON,NC,28032
195756,E,135 EIGHTH AVE,,,,CRAMERTON,NC,28032
195757,E,134 EIGHTH AVE,,,,CRAMERTON,NC,28032
195758,E,133 EIGHTH AVE,,,,CRAMERTON,NC,28032
195759,E,132 EIGHTH AVE,,,,CRAMERTON,NC,28032
195760,E,131 EIGHTH AVE,,,,CRAMERTON,NC,28032
195761,E,129 EIGHTH AVE,,,,CRAMERTON,NC,28032
195762,E,128 EIGHTH AVE,,,,CRAMERTON,NC,28032
195763,E,127 EIGHTH AVE,,,,CRAMERTON,NC,28032
195765,E,76 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195773,E,104 SEVENTH ST,,,,CRAMERTON,NC,28032
195774,E,154 N MAIN ST,,,,CRAMERTON,NC,28032
195775,E,125 SEVENTH ST,,,,CRAMERTON,NC,28032
195776,E,123 A SEVENTH ST,,,,CRAMERTON,NC,28032
195777,E,121 A SEVENTH ST,,,,CRAMERTON,NC,28032
195778,E,119 SEVENTH ST,,,,CRAMERTON,NC,28032
195779,E,117 SEVENTH ST,,,,CRAMERTON,NC,28032
195780,E,115 SEVENTH ST,,,,CRAMERTON,NC,28032
195781,E,113 SEVENTH ST,,,,CRAMERTON,NC,28032
195783,E,109 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195784,E,110 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195785,E,112 SEVENTH ST,,,,CRAMERTON,NC,28032
195786,E,114 SEVENTH ST,,,,CRAMERTON,NC,28032
195787,E,116 SEVENTH ST,,,,CRAMERTON,NC,28032
195788,E,118 SEVENTH ST,,,,CRAMERTON,NC,28032
195789,E,120 SEVENTH ST,,,,CRAMERTON,NC,28032
195790,E,122 SEVENTH ST,,,,CRAMERTON,NC,28032
195791,E,124 SEVENTH ST,,,,CRAMERTON,NC,28032
195792,E,126 SEVENTH ST,,,,CRAMERTON,NC,28032
195794,E,152 N MAIN ST,,,,CRAMERTON,NC,28032
195796,E,108 DOGWOOD ST,,,,CRAMERTON,NC,28032
195797,E,107 DOGWOOD ST,,,,CRAMERTON,NC,28032
195798,E,106 DOGWOOD ST,,,,CRAMERTON,NC,28032
195799,E,105 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195800,E,97 SIXTH ST,,,,CRAMERTON,NC,28032
195801,E,99 SIXTH ST,,,,CRAMERTON,NC,28032
195802,E,101 SIXTH ST,,,,CRAMERTON,NC,28032
195803,E,103 SIXTH ST,,,,CRAMERTON,NC,28032
195804,E,151 N MAIN ST,,,,CRAMERTON,NC,28032
195805,E,150 N MAIN ST,,,,CRAMERTON,NC,28032
195806,E,149 N MAIN ST,,,,CRAMERTON,NC,28032
195808,E,102 SIXTH ST,,,,CRAMERTON,NC,28032
195809,E,100 SIXTH ST,,,,CRAMERTON,NC,28032
195810,E,98 SIXTH ST,,,,CRAMERTON,NC,28032
195811,E,94 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195812,E,95 ELM ST,,,,CRAMERTON,NC,28032
195813,E,96 ELM ST,,,,CRAMERTON,NC,28032
195814,E,171 S MAIN ST,,,,CRAMERTON,NC,28032
195815,E,91 FIFTH ST,,,,CRAMERTON,NC,28032
195816,E,89 FIFTH ST,,,,CRAMERTON,NC,28032
195817,E,87 FIFTH ST,,,,CRAMERTON,NC,28032
195818,E,85 FIFTH ST,,,,CRAMERTON,NC,28032
195819,E,83 FIFTH ST,,,,CRAMERTON,NC,28032
195821,E,80 FIFTH ST,,,,CRAMERTON,NC,28032
195822,E,82 FIFTH ST,,,,CRAMERTON,NC,28032
195823,E,84 FIFTH ST,,,,CRAMERTON,NC,28032
195824,E,86 FIFTH ST,,,,CRAMERTON,NC,28032
195825,E,88 FIFTH ST,,,,CRAMERTON,NC,28032
195826,E,90 FIFTH ST,,,,CRAMERTON,NC,28032
195828,E,148 N MAIN ST,,,,CRAMERTON,NC,28032
195830,E,173 S MAIN ST,,,,CRAMERTON,NC,28032
195831,E,79 CHERRY ST,,,,CRAMERTON,NC,28032
195832,E,78 CHERRY ST,,,,CRAMERTON,NC,28032
195833,E,77 MYRTLE ST,,,,CRAMERTON,NC,28032
195834,E,76 MYRTLE ST,,,,CRAMERTON,NC,28032
195835,E,75 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195836,E,57 FOURTH ST,,,,CRAMERTON,NC,28032
195837,E,59 FOURTH ST,,,,CRAMERTON,NC,28032
195838,E,61 FOURTH ST,,,,CRAMERTON,NC,28032
195839,E,63 FOURTH ST,,,,CRAMERTON,NC,28032
195840,E,65 FOURTH ST,,,,CRAMERTON,NC,28032
195841,E,67 FOURTH ST,,,,CRAMERTON,NC,28032
195842,E,69 FOURTH ST,,,,CRAMERTON,NC,28032
195843,E,71 FOURTH ST,,,,CRAMERTON,NC,28032
195844,E,73 FOURTH ST,,,,CRAMERTON,NC,28032
195845,E,146 N MAIN ST,,,,CRAMERTON,NC,28032
195846,E,145 N MAIN ST,,,,CRAMERTON,NC,28032
195847,E,74 FOURTH ST,,,,CRAMERTON,NC,28032
195848,E,72 FOURTH ST,,,,CRAMERTON,NC,28032
195849,E,70 FOURTH ST,,,,CRAMERTON,NC,28032
195850,E,68 FOURTH ST,,,,CRAMERTON,NC,28032
195851,E,66 FOURTH ST,,,,CRAMERTON,NC,28032
195852,E,64 FOURTH ST,,,,CRAMERTON,NC,28032
195853,E,56 MAPLE ST,,,,CRAMERTON,NC,28032
195854,E,62 FOURTH ST,,,,CRAMERTON,NC,28032
195855,E,55 MAPLE ST,,,,CRAMERTON,NC,28032
195856,E,60 FOURTH ST,,,,CRAMERTON,NC,28032
195857,E,58 FOURTH ST,,,,CRAMERTON,NC,28032
195858,E,54 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195859,E,37 THIRD ST,,,,CRAMERTON,NC,28032
195860,E,39 THIRD ST,,,,CRAMERTON,NC,28032
195861,E,41 THIRD ST,,,,CRAMERTON,NC,28032
195862,E,43 THIRD ST,,,,CRAMERTON,NC,28032
195863,E,45 THIRD ST,,,,CRAMERTON,NC,28032
195864,E,47 THIRD ST,,,,CRAMERTON,NC,28032
195865,E,49 THIRD ST,,,,CRAMERTON,NC,28032
195866,E,51 THIRD ST,,,,CRAMERTON,NC,28032
195867,E,53 THIRD ST,,,,CRAMERTON,NC,28032
195869,E,143 N MAIN ST,,,,CRAMERTON,NC,28032
195870,E,52 THIRD ST,,,,CRAMERTON,NC,28032
195871,E,50 THIRD ST,,,,CRAMERTON,NC,28032
195872,E,48 THIRD ST,,,,CRAMERTON,NC,28032
195873,E,46 THIRD ST,,,,CRAMERTON,NC,28032
195874,E,44 THIRD ST,,,,CRAMERTON,NC,28032
195875,E,42 THIRD ST,,,,CRAMERTON,NC,28032
195876,E,40 THIRD ST,,,,CRAMERTON,NC,28032
195877,E,38 THIRD ST,,,,CRAMERTON,NC,28032
195878,E,36 THIRD ST,,,,CRAMERTON,NC,28032
195879,E,35 RIVERSIDE DR,,,,CRAMERTON,NC,28032
195880,E,17 SECOND ST,,,,CRAMERTON,NC,28032
195881,E,19 SECOND ST,,,,CRAMERTON,NC,28032
195882,E,21 SECOND ST,,,,CRAMERTON,NC,28032
195883,E,23 SECOND ST,,,,CRAMERTON,NC,28032
195884,E,25 SECOND ST,,,,CRAMERTON,NC,28032
195885,E,27 SECOND ST,,,,CRAMERTON,NC,28032
195886,E,29 SECOND ST,,,,CRAMERTON,NC,28032
195887,E,31 SECOND ST,,,,CRAMERTON,NC,28032
195888,E,33 SECOND ST,,,,CRAMERTON,NC,28032
195889,E,142 N MAIN ST,,,,CRAMERTON,NC,28032
195890,E,141 N MAIN ST,,,,CRAMERTON,NC,28032
195891,E,34 SECOND ST,,,,CRAMERTON,NC,28032
195892,E,32 SECOND ST,,,,CRAMERTON,NC,28032
195893,E,30 SECOND ST,,,,CRAMERTON,NC,28032
195894,E,28 SECOND ST,,,,CRAMERTON,NC,28032
195895,E,26 SECOND ST,,,,CRAMERTON,NC,28032
195896,E,24 SECOND ST,,,,CRAMERTON,NC,28032
195897,E,22 SECOND ST,,,,CRAMERTON,NC,28032
195898,E,20 SECOND ST,,,,CRAMERTON,NC,28032
